painting,domi_emotion,utterance_combined
edouard-cortes_caf-de-la-paix-paris-2,positive,"It just brings to mind a simpler, slower way of life.  no one seems to be in any kind of hurry.Nothing is quite distinct in this painting - somehow it adds to the charm of the scene. viewer knows 'just enough',.Old days when it was fun to do your shopping on the street .contentment to me.Featureless, non-descript as far as facial recognition goes with people and animals, yet still picturesque.I enjoy the busyness of the bustling city around."
edouard-cortes_place-de-la-bastille-3,positive,"The child and their parent look like they're having a nice walk after dinner.The bright, rosy lights in the shop windows seem to beckon the viewer to come out of the rain and into the warmth inside.Street scenes representing slice of life.People tend to their business on a fall day in the city.It looks like a gray day walking in downtown london."
edouard-cortes_rue-royale-1,positive,The bustling city street reminds me on new york city.These street scenes are exciting and fun to look at. this looks like washinton dc.The horses moving toward the viewer give an impression of an interesting event.
edouard-cortes_theatre-du-vaudeville-3,positive,"I feel exciting, happiness of the carriages and the night light. this a place of peace and joyful times with the family.This water color of the city during a rainstorm reminds me of paris in the fall.A man standing in the corner. im excited."
emily-carr_indian-war-canoe-alert-bay-1912,positive,"At first i thought it was a bright representation of noah ark but im not sure.The colors are cheerful, and the creature on the boat is unusual.The colors are bright and the boat has amusing creatures painted on it."
ferdynand-ruszczyc_pustka-stare-gniazdo-1901,negative,The wind strength shown by the trees blowing and the swirl of the clouds.The sky is ominous to me and it reminds me of storms when i was young.The dark landscape has a dystopian feel to me. the clouds look foreboding.
francisc-sirato_evening-at-balcic-1940,positive,"Desert type of painting, feels netural in the colors being used.The blue patches makes me think of tidal pools on the beach with the ocean in the background.The colors and flowing of the buildings display a bright optimism about what is going on in the little town.Bold strokes and bright lighting make the scene warm and breezy."
francisc-sirato_lila-in-yellow,positive,She seems very content to read whatever is in her book.The girl looks very peaceful as she reads her book.A pretty lady reading a book with a peach-colored outfit. very relaxing and soothing to look at.This woman looks very warm and content reading her book in the sun.Reading good news is like enjoying a beautiful piece of art.
frank-johnston_the-shadowed-valley,positive,"Because the snow and the forest remind me of winter in connecticut when i was a child.The frozen and serene landscape brings to mind feelings of contentment.The beautiful dark forest contrasted with the white snow and clean, still stream are peaceful."
grace-cossington-smith_before-the-arches-met-1930,positive,"The brightness of the colors bring the boat ride to life for me.Reminds me of summer, blue water, blue skies and boats with people going who knows where and without a care!Ive never seen anything like this, i like the simplicity, the use of dull but bold colors to depict industrialization."
gregoire-boonzaier_three-pomegranates,positive,The vibrant colors and gradients of the fruit make me feel calm and happy.I really like the colors of the fruit and the way the brushwork makes the whole scene look soft around the edges yet you can still see what the objects are.The blue and greens in the background remind me of waves.
gustave-loiseau_port-of-dieppe-1903,positive,"The boats look very calm at the river by the town.The sky and the sea both look like fog, and the ships seem to be in a calm mood.  no people seem to be about, like it's a quiet afternoon.The sailing ships on a good day made me feel contentment.I can imagine the sound of the bay and creaking of ships when i look at this. i feel at peace and happy to see the calm water and pretty houses."
gustave-loiseau_pothius-quay-in-pontoise-1907,positive,"The scene is quaint, serene and gives me peace.The quiet country side with the old houses is so peaceful.A beautiful old style castle set in the woods.This painting is a picture of a quaint and quiet country estate."
